25.10,79,2,81,-13.04,241,-1,240
25.31,79,2,81,-13.15,241,-1,240
25.53,79,2,81,-13.26,241,-1,240
25.75,79,2,81,-13.37,241,-1,240
25.97,79,2,81,-13.48,241,-1,240
26.19,79,2,81,-13.58,241,-1,240
26.41,79,2,81,-13.69,241,-1,240
26.62,79,2,81,-13.80,241,-1,240
26.84,79,2,81,-13.91,241,-1,240
27.06,79,2,81,-14.02,241,-1,240
27.28,79,2,81,-14.13,241,-1,240
27.50,79,2,81,-14.24,241,-1,240
27.72,79,2,81,-14.35,241,-1,240
27.93,79,2,81,-14.46,241,-1,240
28.15,79,2,81,-14.57,241,-1,240
28.37,79,2,81,-38.16,242,-2,240
28.59,79,2,81,-36.07,242,-2,240
28.81,79,2,81,-66.72,244,-4,240
29.02,79,2,81,-93.08,246,-6,240
29.24,79,2,81,-110.00,247,-7,240
29.46,79,2,81,-102.27,247,-7,240
29.68,79,2,81,-72.24,246,-6,240
29.90,79,2,81,-92.38,247,-7,240
30.12,79,2,81,-87.42,247,-7,240
30.33,79,2,81,-59.77,246,-6,240
30.55,79,2,81,-58.49,246,-6,240
30.77,79,2,81,-34.00,245,-5,240
30.99,79,2,81,-35.42,245,-5,240
31.21,79,2,81,-13.23,244,-4,240
31.42,79,2,81,6.87,243,-3,240
31.64,79,2,81,1.71,243,-3,240
31.86,79,2,81,20.70,242,-2,240
32.08,79,2,81,14.60,242,-2,240
32.30,79,2,81,32.81,241,-1,240
32.52,79,2,81,26.05,241,-1,240
32.73,79,2,81,43.71,240,0,240
32.95,79,2,81,36.49,240,0,240
33.17,79,2,81,53.76,239,1,240
33.39,79,2,81,46.23,239,1,240
33.61,79,2,81,39.77,239,1,240
33.82,79,2,81,34.22,239,1,240
34.04,79,2,81,29.47,239,1,240
34.26,79,2,81,48.88,238,2,240
34.48,79,2,81,43.20,238,2,240
34.70,79,2,81,38.35,238,2,240
34.92,79,2,81,34.21,238,2,240
35.13,79,2,81,30.68,238,2,240
35.35,79,2,81,27.67,238,2,240
35.57,79,2,81,25.12,238,2,240
35.79,79,2,81,22.95,238,2,240
36.01,79,2,81,21.12,238,2,240
36.22,79,2,81,19.57,238,2,240
36.44,79,2,81,18.27,238,2,240
36.66,79,2,81,17.18,238,2,240
36.88,79,2,81,16.28,238,2,240
37.10,79,2,81,15.53,238,2,240
37.32,79,2,81,14.92,238,2,240
37.53,79,2,81,14.43,238,2,240
37.75,79,2,81,14.03,238,2,240
37.97,79,2,81,13.72,238,2,240
38.19,79,2,81,13.48,238,2,240
38.41,79,2,81,13.31,238,2,240
38.62,79,2,81,13.19,238,2,240
38.84,79,2,81,13.12,238,2,240
39.06,79,2,81,13.09,238,2,240
39.28,79,2,81,13.10,238,2,240
39.50,79,2,81,13.13,238,2,240
39.72,79,2,81,13.19,238,2,240
39.93,79,2,81,13.28,238,2,240
40.15,79,2,81,13.38,238,2,240
40.37,79,2,81,13.49,238,2,240
40.59,79,2,81,13.63,238,2,240
40.81,79,2,81,13.77,238,2,240
41.03,79,2,81,13.92,238,2,240
41.24,79,2,81,14.09,238,2,240
41.46,79,2,81,14.26,238,2,240
41.68,79,2,81,14.44,238,2,240
41.90,79,2,81,14.62,238,2,240
42.12,79,2,81,14.81,238,2,240
42.33,79,2,81,15.00,238,2,240
42.55,79,2,81,15.20,238,2,240
42.77,79,2,81,15.40,238,2,240
42.99,79,2,81,15.60,238,2,240
43.21,79,2,81,15.80,238,2,240
43.43,79,2,81,16.01,238,2,240
43.64,79,2,81,16.21,238,2,240
43.86,79,2,81,16.42,238,2,240
44.08,79,2,81,16.63,238,2,240
44.30,79,2,81,16.85,238,2,240
