80.00,-1987,2068,81,0.00,703,-463,240
80.00,-1983,2064,81,0.00,703,-463,240
80.00,-1979,2060,81,0.00,703,-463,240
80.00,-1975,2056,81,0.00,703,-463,240
80.00,-1972,2053,81,0.00,703,-463,240
80.00,-1968,2049,81,0.00,703,-463,240
80.00,-1964,2045,81,0.00,704,-464,240
80.00,-1960,2041,81,0.00,704,-464,240
80.00,-1957,2038,81,0.00,704,-464,240
80.00,-1953,2034,81,0.00,704,-464,240
80.00,-1949,2030,81,0.00,704,-464,240
80.00,-1945,2026,81,0.00,704,-464,240
80.00,-1941,2022,81,0.00,705,-465,240
80.00,-1938,2019,81,0.00,705,-465,240
80.00,-1934,2015,81,0.00,705,-465,240
80.00,-1930,2011,81,0.00,705,-465,240
80.00,-1926,2007,81,0.00,705,-465,240
80.00,-1923,2004,81,0.00,705,-465,240
80.00,-1919,2000,81,0.00,706,-466,240
80.00,-1915,1996,81,0.00,706,-466,240
80.00,-1911,1992,81,0.00,706,-466,240
80.00,-1907,1988,81,0.00,706,-466,240
80.00,-1903,1984,81,0.00,706,-466,240
80.00,-1899,1980,81,0.00,706,-466,240
80.00,-1896,1977,81,0.00,707,-467,240
80.00,-1892,1973,81,0.00,707,-467,240
80.00,-1888,1969,81,0.00,707,-467,240
80.00,-1884,1965,81,0.00,707,-467,240
80.00,-1880,1961,81,0.00,707,-467,240
80.00,-1876,1957,81,0.00,707,-467,240
80.00,-1872,1953,81,0.00,708,-468,240
80.00,-1868,1949,81,0.00,708,-468,240
80.00,-1864,1945,81,0.00,708,-468,240
80.00,-1861,1942,81,0.00,708,-468,240
80.00,-1857,1938,81,0.00,708,-468,240
80.00,-1853,1934,81,0.00,708,-468,240
80.00,-1849,1930,81,0.00,709,-469,240
80.00,-1845,1926,81,0.00,709,-469,240
80.00,-1841,1922,81,0.00,709,-469,240
80.00,-1837,1918,81,0.00,709,-469,240
80.00,-1833,1914,81,0.00,709,-469,240
80.00,-1829,1910,81,0.00,710,-470,240
80.00,-1825,1906,81,0.00,710,-470,240
80.00,-1820,1901,81,0.00,710,-470,240
80.00,-1816,1897,81,0.00,710,-470,240
80.00,-1812,1893,81,0.00,710,-470,240
80.00,-1808,1889,81,0.00,710,-470,240
80.00,-1804,1885,81,0.00,711,-471,240
80.00,-1800,1881,81,0.00,711,-471,240
80.00,-1796,1877,81,0.00,711,-471,240
80.00,-1792,1873,81,0.00,711,-471,240
80.00,-1788,1869,81,0.00,711,-471,240
80.00,-1784,1865,81,0.00,711,-471,240
80.00,-1780,1861,81,0.00,712,-472,240
80.00,-1776,1857,81,0.00,712,-472,240
80.00,-1772,1853,81,0.00,712,-472,240
80.00,-1768,1849,81,0.00,712,-472,240
80.00,-1764,1845,81,0.00,712,-472,240
80.00,-1760,1841,81,0.00,712,-472,240
80.00,-1756,1837,81,0.00,713,-473,240
80.00,-1751,1832,81,0.00,713,-473,240
80.00,-1747,1828,81,0.00,713,-473,240
80.00,-1743,1824,81,0.00,713,-473,240
80.00,-1739,1820,81,0.00,713,-473,240
80.00,-1735,1816,81,0.00,713,-473,240
80.00,-1731,1812,81,0.00,714,-474,240
80.00,-1727,1808,81,0.00,714,-473,241
80.00,-1723,1804,81,0.00,714,-473,241
80.00,-1718,1799,81,0.00,714,-473,241
80.00,-1714,1795,81,0.00,714,-473,241
80.00,-1710,1791,81,0.00,714,-473,241
80.00,-1706,1787,81,0.00,715,-474,241
80.00,-1702,1783,81,0.00,715,-474,241
80.00,-1698,1779,81,0.00,715,-474,241
80.00,-1693,1774,81,0.00,715,-474,241
80.00,-1689,1770,81,0.00,715,-474,241
80.00,-1685,1766,81,0.00,715,-474,241
80.00,-1681,1762,81,0.00,716,-475,241
80.00,-1677,1758,81,0.00,716,-475,241
80.00,-1673,1754,81,0.00,716,-475,241
80.00,-1668,1749,81,0.00,716,-475,241
80.00,-1664,1745,81,0.00,716,-475,241
80.00,-1660,1741,81,0.00,716,-475,241
80.00,-1656,1737,81,0.00,717,-475,242
80.00,-1652,1733,81,0.00,717,-475,242
80.00,-1647,1728,81,0.00,717,-475,242
80.00,-1643,1724,81,0.00,717,-475,242
80.00,-1639,1720,81,0.00,717,-475,242
80.00,-1635,1716,81,0.00,717,-475,242
80.00,-1631,1712,81,0.00,718,-476,242
80.00,-1627,1708,81,0.00,718,-476,242
80.00,-1623,1704,81,0.00,718,-476,242
80.00,-1618,1699,81,0.00,718,-476,242
80.00,-1614,1695,81,0.00,718,-476,242
80.00,-1610,1691,81,0.00,718,-475,243
80.00,-1606,1687,81,0.00,719,-476,243
80.00,-1602,1683,81,0.00,719,-476,243
80.00,-1597,1678,81,0.00,719,-476,243
80.00,-1593,1674,81,0.00,719,-476,243
80.00,-1589,1670,81,0.00,719,-476,243
80.00,-1585,1666,81,0.00,719,-476,243
80.00,-1581,1662,81,0.00,720,-477,243
80.00,-1577,1658,81,0.00,720,-477,243
80.00,-1572,1653,81,0.00,720,-476,244
80.00,-1568,1649,81,0.00,720,-476,244
80.00,-1564,1645,81,0.00,720,-476,244
80.00,-1560,1640,80,0.00,720,-476,244
80.00,-1556,1636,80,0.00,721,-477,244
80.00,-1551,1631,80,0.00,721,-477,244
80.00,-1547,1627,80,0.00,721,-477,244
80.00,-1543,1623,80,0.00,721,-476,245
80.00,-1539,1619,80,0.00,721,-476,245
80.00,-1534,1614,80,0.00,722,-477,245
80.00,-1530,1610,80,0.00,722,-477,245
80.00,-1526,1606,80,0.00,722,-477,245
80.00,-1522,1602,80,0.00,722,-477,245
80.00,-1517,1597,80,0.00,722,-477,245
80.00,-1513,1593,80,0.00,722,-476,246
80.00,-1509,1589,80,0.00,723,-477,246
80.00,-1504,1584,80,0.00,723,-477,246
