0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
0.00,81,0,81,0.00,240,0,240
