-200.33,83,-2,81,-110.27,241,-1,240
-200.92,83,-2,81,-110.57,241,-1,240
-201.52,83,-2,81,-110.86,241,-1,240
-202.11,83,-2,81,-111.16,241,-1,240
-202.71,83,-2,81,-111.46,241,-1,240
-203.30,83,-2,81,-111.76,241,-1,240
-203.90,83,-2,81,-112.05,241,-1,240
-204.49,83,-2,81,-60.66,240,0,240
-205.08,83,-2,81,-52.17,240,0,240
-205.68,83,-2,81,-44.87,240,0,240
-206.27,83,-2,81,-38.59,240,0,240
-206.87,83,-2,81,-33.18,240,0,240
-207.46,83,-2,81,-28.54,240,0,240
-208.06,83,-2,81,-24.54,240,0,240
-208.65,83,-2,81,-21.11,240,0,240
-143.74,82,-1,81,-18.15,240,0,240
-127.95,82,-1,81,-15.61,240,0,240
-114.41,82,-1,81,-13.43,240,0,240
-102.81,82,-1,81,-11.55,240,0,240
-92.88,82,-1,81,-9.93,240,0,240
-84.38,82,-1,81,-44.24,241,-1,240
-77.11,82,-1,81,-42.38,241,-1,240
-70.90,82,-1,81,-40.82,241,-1,240
-65.60,82,-1,81,-39.53,241,-1,240
-61.08,82,-1,81,-38.45,241,-1,240
-57.24,82,-1,81,-37.57,241,-1,240
-53.97,82,-1,81,-36.85,241,-1,240
-51.21,82,-1,81,-36.28,241,-1,240
-48.87,82,-1,81,-35.82,241,-1,240
-46.91,82,-1,81,-35.48,241,-1,240
-76.04,83,-2,81,-35.22,241,-1,240
-74.06,83,-2,81,-35.04,241,-1,240
-72.45,83,-2,81,-34.92,241,-1,240
-71.14,83,-2,81,-34.87,241,-1,240
-70.10,83,-2,81,-34.86,241,-1,240
-69.29,83,-2,81,-34.90,241,-1,240
-68.67,83,-2,81,-34.97,241,-1,240
-68.23,83,-2,81,-35.08,241,-1,240
-67.92,83,-2,81,-35.21,241,-1,240
-67.75,83,-2,81,-35.36,241,-1,240
-67.68,83,-2,81,-35.54,241,-1,240
-67.71,83,-2,81,-35.73,241,-1,240
-67.81,83,-2,81,-35.93,241,-1,240
-67.99,83,-2,81,-36.15,241,-1,240
-68.22,83,-2,81,-36.38,241,-1,240
-68.50,83,-2,81,-36.62,241,-1,240
-68.83,83,-2,81,-36.87,241,-1,240
-69.19,83,-2,81,-37.12,241,-1,240
-69.59,83,-2,81,-37.38,241,-1,240
-70.01,83,-2,81,-37.65,241,-1,240
-70.46,83,-2,81,-37.92,241,-1,240
-70.93,83,-2,81,-38.19,241,-1,240
-71.42,83,-2,81,-38.47,241,-1,240
-71.92,83,-2,81,-38.75,241,-1,240
-72.43,83,-2,81,-39.03,241,-1,240
-72.96,83,-2,81,-39.32,241,-1,240
-73.49,83,-2,81,-39.60,241,-1,240
-74.04,83,-2,81,-39.89,241,-1,240
-74.59,83,-2,81,-40.18,241,-1,240
-75.14,83,-2,81,-40.47,241,-1,240
-75.71,83,-2,81,-40.76,241,-1,240
-76.27,83,-2,81,-41.05,241,-1,240
-76.84,83,-2,81,-41.35,241,-1,240
-77.42,83,-2,81,-41.64,241,-1,240
-77.99,83,-2,81,-41.93,241,-1,240
-78.57,83,-2,81,-42.23,241,-1,240
